qid,unique_identifier,label_en,description_en,instance_of_uuid,instance_of,full_work_available_uuid,full_work_available,full_work_available_ref1_hash,full_work_available_ref1_retrieved_nodeId,full_work_available_ref1_retrieved_val,full_work_available_ref1_retrieved_prec,edition_version_uuid,edition_version,language_uuid,language,number_pages_uuid,number_pages_nodeId,number_pages_val,number_pages_unit,doi_uuid,doi,doi_ref1_hash,doi_ref1_referenceUrl,doi_ref1_stated_in,doi_ref1_retrieved_nodeId,doi_ref1_retrieved_val,doi_ref1_retrieved_prec,pmid_uuid,pmid,pmid_ref1_hash,pmid_ref1_referenceUrl,pmid_ref1_stated_in,pmid_ref1_retrieved_nodeId,pmid_ref1_retrieved_val,pmid_ref1_retrieved_prec,publication_date_uuid,publication_date_nodeId,publication_date_val,publication_date_prec,publication_date_ref1_hash,publication_date_ref1_referenceUrl,publication_date_ref1_stated_in,publication_date_ref1_retrieved_nodeId,publication_date_ref1_retrieved_val,publication_date_ref1_retrieved_prec,title_en_uuid,title_en,title_en_ref1_hash,title_en_ref1_referenceUrl,title_en_ref1_stated_in,title_en_ref1_retrieved_nodeId,title_en_ref1_retrieved_val,title_en_ref1_retrieved_prec,published_in_uuid,published_in,published_in_ref1_hash,published_in_ref1_referenceUrl,published_in_ref1_stated_in,published_in_ref1_retrieved_nodeId,published_in_ref1_retrieved_val,published_in_ref1_retrieved_prec,volume_uuid,volume,volume_ref1_hash,volume_ref1_referenceUrl,volume_ref1_stated_in,volume_ref1_retrieved_nodeId,volume_ref1_retrieved_val,volume_ref1_retrieved_prec,page_uuid,page,page_ref1_hash,page_ref1_referenceUrl,page_ref1_stated_in,page_ref1_retrieved_nodeId,page_ref1_retrieved_val,page_ref1_retrieved_prec,issue_uuid,issue,issue_ref1_hash,issue_ref1_referenceUrl,issue_ref1_stated_in,issue_ref1_retrieved_nodeId,issue_ref1_retrieved_val,issue_ref1_retrieved_prec,isbn10_uuid,isbn10,isbn10_ref1_hash,isbn10_ref1_referenceUrl,isbn10_ref1_stated_in,isbn10_ref1_retrieved_nodeId,isbn10_ref1_retrieved_val,isbn10_ref1_retrieved_prec,isbn13_uuid,isbn13,isbn13_ref1_hash,isbn13_ref1_referenceUrl,isbn13_ref1_stated_in,isbn13_ref1_retrieved_nodeId,isbn13_ref1_retrieved_val,isbn13_ref1_retrieved_prec,publisher_uuid,publisher,publisher_ref1_hash,publisher_ref1_referenceUrl,publisher_ref1_stated_in,publisher_ref1_retrieved_nodeId,publisher_ref1_retrieved_val,publisher_ref1_retrieved_prec,place_of_publication_uuid,place_of_publication,place_of_publication_ref1_hash,place_of_publication_ref1_referenceUrl,place_of_publication_ref1_stated_in,place_of_publication_ref1_retrieved_nodeId,place_of_publication_ref1_retrieved_val,place_of_publication_ref1_retrieved_prec
Q115649450,DRWMYUQX,Nuts and Bolts of Culture-Sensitive Sermons,journal article,C455FF63-DACF-4C27-8DFC-82057A3925EA,Q18918145,,,,,,,,,E5E062A5-F393-46E5-9B36-3DF9A446C629,Q1860,AB3C468A-D403-440C-851D-D3DFF5453EB5,694c0017-5a99-44eb-beea-c7885c6155f3,9,Q1069725,,,,,,,,,,,,,,,,,C641254A-30EF-43BE-B3AA-DE1BABDF90E4,7b703183-daf9-4ea7-a59b-d6c3d08a59a0,2013-00-00T00:00:00Z,9,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,e48b4649-49e4-4095-b610-e09fb7eaf9bc,2022-12-09T00:00:00Z,11,B7DF96C2-A307-4395-8FD4-3C539C9DB611,Nuts and Bolts of Culture-Sensitive Sermons,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,86814912-54c9-455c-a83d-e0f226464aae,2022-12-09T00:00:00Z,11,19A1B158-C64C-4F0E-AA91-D855F15A3A27,Q15816602,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,c787eb36-bdd1-4faf-af37-5e3170ef3afa,2022-12-09T00:00:00Z,11,CD2DA5D2-4A82-44A1-80D1-D89910A1F627,13,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,6b005756-110c-4553-8478-6804fbb1d378,2022-12-09T00:00:00Z,11,E8273950-CDE1-4C74-AABF-5D39B4C9D3B3,17-25,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,17ca5e6b-13be-441a-a94e-d227676a0162,2022-12-09T00:00:00Z,11,30F781C7-F6BC-44F8-9CCF-79CECE672FD2,1,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,ae82b29f-9a9e-4aef-9106-9e8cd349ac2c,2022-12-09T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q115649451,NCP7MHEJ,TED Talks: The Official Guide to Public Speaking,journal article,4FA11103-EF61-4498-914F-79AF2B3312B5,Q18918145,,,,,,,,,2989498D-3E46-47B1-9C1E-27271858A291,Q1860,A5C6E6C9-E3C9-4179-886D-7BCEF0C6683E,f65dd72f-74d0-4efb-8863-7c13be7a2d7c,2,Q1069725,,,,,,,,,,,,,,,,,0F9FBC30-EFB7-48F4-978B-88EB4DC32B65,995f1235-1433-47c5-90b2-3d6bb57b199f,2018-00-00T00:00:00Z,9,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,fc5dfe97-fc3a-43fb-988f-13d668dbdf51,2022-12-09T00:00:00Z,11,93210C7B-303B-4B6D-A90A-CB4A39CF4684,TED Talks: The Official Guide to Public Speaking,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,1809fda6-0643-47e5-b144-3e28f3793f2e,2022-12-09T00:00:00Z,11,08D35A97-90D8-4879-B225-C08FC2219EE5,Q15816602,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,3d21c314-2fc9-4ee5-8fd5-95e47252298a,2022-12-09T00:00:00Z,11,38B87D75-53A8-4C9D-BB92-8409ACEFBAE6,18,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,a81964b6-bdd7-49a2-a65c-164c684b6a4b,2022-12-09T00:00:00Z,11,368DC305-6292-42F7-A8DA-062271CDBF3B,93-94,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,79b797cc-aeff-4bb9-835d-b65d95db8c01,2022-12-09T00:00:00Z,11,AD789E1B-AAAE-48AE-98CE-B2C54EEFF84F,2,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,15e1e5e3-397a-4cf7-8afe-ec9757f21562,2022-12-09T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q115649452,RZW54FIE,Preserving the Blessing of God's Powerful Presence,journal article,DD3B7636-3CD3-4770-81A2-7249FB299688,Q18918145,,,,,,,,,3B76D2D4-ACD1-4D9D-AB6B-C23D067AA7BA,Q1860,E805720A-5DBC-43AF-853B-8273F4F2FDB1,17cf7322-6412-41b1-ae9d-54b21306f27f,14,Q1069725,,,,,,,,,,,,,,,,,10931BA5-E0B5-4558-869C-0D361BE61B18,6bb048d6-133a-4059-bf28-86a00f610767,2016-00-00T00:00:00Z,9,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,5677ff35-b60e-47b2-aba8-5f73c06c3ca1,2022-12-09T00:00:00Z,11,6E840E81-5CEC-42F3-A35C-2DF9F9151F99,Preserving the Blessing of God's Powerful Presence,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,ab97bcbb-dd86-4cb6-bbf8-2c3f6c1bed02,2022-12-09T00:00:00Z,11,DDB43358-C673-4AA9-A70D-798503AFD5AA,Q15816602,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,ae8226c2-99d5-4e8d-ba3f-d58537b63e12,2022-12-09T00:00:00Z,11,81B23F61-99F7-4F0C-9065-791602410BF8,16,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,44b015ed-7ba0-48f0-91cc-2c97a51704dc,2022-12-09T00:00:00Z,11,52F57E86-5E2D-41AC-A1AE-FC885D4410D5,56-69,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,7a8ae8f3-7f75-4ee4-9861-e33428a6b2b9,2022-12-09T00:00:00Z,11,87707323-745C-4751-AE7F-2AD6291E04E6,1,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,9a31085f-3300-45ab-a80d-600afc7fed6f,2022-12-09T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q115649453,XSG6P9B6,Flesh-Stuff: The Matter of the Reality of God(s),journal article,388B0AFB-C500-4070-86A1-A657C955AD08,Q18918145,,,,,,,,,666B2512-9EDE-44D1-95BC-38D0ABFEF22C,Q1860,9C050FDA-FB5F-4702-A002-5736B55FAAC7,ba83fe82-47d7-45ab-817b-4335cdfae537,14,Q1069725,2EDB1892-72E5-438B-B37F-585AAEA94358,10.2979/AMERRELI.2.2.03,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,19d27a0a-26e5-4236-8899-0763aee6bd15,2022-12-09T00:00:00Z,11,,,,,,,,,B6F11198-E205-48B2-91AE-1B7297034BB5,2e21bc06-4ba7-4ffe-ac51-fa1049905a68,2021-00-00T00:00:00Z,9,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,c076c163-dfdf-4b23-9ba0-8c3a0334d0c0,2022-12-09T00:00:00Z,11,8A06576C-86DC-4EFB-AAC1-AB438AA06BA5,Flesh-Stuff: The Matter of the Reality of God(s),5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,6772cd88-de6f-41d0-af68-d0327059b3d0,2022-12-09T00:00:00Z,11,1BFF2418-9671-4E30-A846-824C72B7BFA7,Q96701165,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,a8f4210b-e579-411f-8c57-655b693b74bf,2022-12-09T00:00:00Z,11,B79AB554-7811-4BE8-AD0E-622E00C0D5CF,2,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,0829e4db-1bd4-43f1-a920-bc3dad4d9314,2022-12-09T00:00:00Z,11,DC4D1357-034A-47FD-B6AC-0569B3717DF0,25-38,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,5471844e-2413-487e-9c5a-a35178388379,2022-12-09T00:00:00Z,11,6A1EC422-4EBC-4023-9422-6ED32A1AB3D5,2,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,127bf953-049e-496e-809e-71f751f9fcb3,2022-12-09T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q115649456,J96K9T3G,"New Proclamation: Advent through Holy Week, Year A 2004-2005",book,4A60D9F4-7D0E-4814-825F-39839B0DDCEB,Q3331189,,,,,,,,,A83947ED-E4E0-485E-A00A-8915E3C30E61,Q1860,,,,,,,,,,,,,,,,,,,,,4291F64D-58DF-403E-B5E9-BE67819E53C3,b28ce623-6ef4-4e76-ad69-8c3385805ec7,2004-00-00T00:00:00Z,9,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,fc452850-34c1-4b0f-a1d5-e3d261378f34,2022-12-09T00:00:00Z,11,0A1772A2-FC4B-4EAC-A496-5CE07C44C63F,"New Proclamation: Advent through Holy Week, Year A 2004-2005",5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,1108d654-c18d-4e26-baca-32732b57118a,2022-12-09T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4C23AD97-F5DA-4A51-ABDF-893EC01F2B30,Q112874028,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,7e191113-56c3-4517-b406-16b6d1c6dd91,2022-12-09T00:00:00Z,11,B7E337A7-243C-4D29-826D-877AB4368645,Q36091,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,23a11a40-cb92-4b88-8765-df598a4429ea,2022-12-09T00:00:00Z,11
Q115649457,TUTXAX2Q,Practical theology for Black churches: bridging Black theology and African American folk religion,book,44FE04F0-71D0-46AE-8724-DCE903E87309,Q3331189,,,,,,,B6B9042A-9B4F-424C-A531-C57703191A2B,1st ed,41512DCA-1B44-4F2D-A8B9-2311C3945FC3,Q1860,,,,,,,,,,,,,,,,,,,,,F314F431-C97A-4601-9630-574957B548C5,92bd682a-2d74-48c2-b103-d0584df439af,2002-00-00T00:00:00Z,9,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,ba80b04f-8451-4f56-8d69-6352a28c9546,2022-12-09T00:00:00Z,11,06EBD25F-DDFE-4C5F-B35B-466721F9EE3D,Practical theology for Black churches: bridging Black theology and African American folk religion,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,aa1df049-55fb-46b5-afa7-3c456099d9a6,2022-12-09T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23B55129-C312-4218-B651-C09E0F22E35A,0-664-22429-6,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,2a2409fe-49d6-4275-b903-e8ac70c5253a,2022-12-09T00:00:00Z,11,,,,,,,,,446CDDCC-A057-49A7-8DBB-8BD1C5EAF7BE,Q7989174,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,4c4d9b3b-36bf-4657-a85f-2795b5522cd7,2022-12-09T00:00:00Z,11,B4D799B5-261B-44E2-B726-47D040F85207,Q43668,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,c8b51792-ad27-4598-97bd-c593a94d9b73,2022-12-09T00:00:00Z,11
Q115649458,8XJIC2S2,"Preaching God's transforming justice: a lectionary commentary, year C",book,E2476274-75B2-4D8C-9733-CB34479A5A64,Q3331189,,,,,,,600DF27A-6423-4429-935A-A2F2D7DA3FB3,1st ed,F172C2CE-E2DC-4BCA-A533-035DE34FA68F,Q1860,,,,,,,,,,,,,,,,,,,,,79FF3456-1ECF-43A1-9098-324D068F9BFD,894cc3df-4f7c-4965-b686-936e19b4b797,2012-00-00T00:00:00Z,9,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,3a11e278-99ad-4a45-abcc-dd59ca58498d,2022-12-09T00:00:00Z,11,E89B1F61-0EE1-4D5D-86A6-2C2C1C7664C2,"Preaching God's transforming justice: a lectionary commentary, year C",5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,8bf19c29-9362-49db-9272-a5312b5f955e,2022-12-09T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ADA01AA-BD78-423D-A1B0-3FC03E5D2C78,0-664-23455-0,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,d729eb76-3e6c-4782-a157-e104b6a2f008,2022-12-09T00:00:00Z,11,,,,,,,,,5E07F979-F65E-4FFE-8128-E9F6677D6EFC,Q7989174,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,97e3c909-c6c3-49a4-8a77-3b45523b770c,2022-12-09T00:00:00Z,11,46805032-EF1B-4B43-A680-376FF3EEA068,Q43668,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,2106e628-4c7d-40c1-8c30-1faae13b5e2b,2022-12-09T00:00:00Z,11
Q115649460,PIA5VKQW,"Preaching God's transforming justice: a lectionary commentary, year B",book,A9CF98CA-1CB7-4EED-9931-E1FB58DDDC26,Q3331189,,,,,,,14D6AECD-9317-4B42-8606-A7D89A7A0924,1st ed,C35B8AD3-2A68-485B-8F77-479F9FF74D1A,Q1860,,,,,,,,,,,,,,,,,,,,,BD217A2C-68DD-45D7-B954-77491CEEA58A,2fdccbe6-276a-4331-a2f3-8421714e00d7,2011-00-00T00:00:00Z,9,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,47db966f-6868-4a66-81b8-c4755a53a238,2022-12-09T00:00:00Z,11,94842BF6-FBB6-450A-A5B3-4FB1C984B2FF,"Preaching God's transforming justice: a lectionary commentary, year B",5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,fa538479-8f9f-464c-851b-c2152ba2a873,2022-12-09T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18C55C7A-D871-4981-AB88-17842EEDDFBA,0-664-23454-2,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,35dd942f-eeb3-4770-a33c-89e7e51dbc61,2022-12-09T00:00:00Z,11,,,,,,,,,286FB13D-D768-495E-B805-72024395B3BE,Q7989174,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,26cd6f94-2132-40ce-842b-fbb256c91221,2022-12-09T00:00:00Z,11,0C42A9BE-E360-4495-A3E8-722E321C765A,Q43668,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,2a399f93-1539-4da3-823a-c09d6ee78d37,2022-12-09T00:00:00Z,11
Q115649461,QCVTTUTE,Teaching Black Preaching: Encounter and Re-encounter,journal article,C9E3A661-2F99-4CDC-8D8E-A4AE316589CB,Q18918145,,,,,,,,,23A520D8-B5FF-4B0B-B127-E781B8A74DEB,Q1860,2AAE6C09-0E94-445E-98B1-242D2E5FA76D,cdb54c06-100c-40e4-bea5-56d08aa8d45d,5,Q1069725,,,,,,,,,,,,,,,,,CBAF3AB7-B35E-475F-879F-52BEB86FC009,fcccc35a-0502-427b-91f5-b6bb38338a80,2006-00-00T00:00:00Z,9,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,25b87582-60fd-4fb7-b3c9-73ce5369af41,2022-12-09T00:00:00Z,11,5F50C260-9806-4895-905A-F035C0E325FA,Teaching Black Preaching: Encounter and Re-encounter,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,c88be246-d220-4350-8086-4941748ecc1e,2022-12-09T00:00:00Z,11,4283BD5D-0B75-4ACE-8687-F3E7082E9D0A,Q96758104,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,c6e3aed2-0070-4fd2-ba50-12211ec3739e,2022-12-09T00:00:00Z,11,B8F2DE56-1871-4802-B417-C0C4AAD86532,9,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,938ba271-29b5-4b15-8e60-e2334ecd1039,2022-12-09T00:00:00Z,11,38BC5E7F-8E93-4A17-8C9B-6D5F56E67320,8-12,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,9cc7ff4c-220c-4843-b167-1531a8263c55,2022-12-09T00:00:00Z,11,46AEF113-9B5E-48F6-9DDD-D46B0229B4BA,4,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,5dab9f36-d138-49af-8c42-2a46d24b6963,2022-12-09T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q115649463,RKK36RXW,Teaching Black Preaching: Homiletic Instruction as Pre-Encounter,journal article,B2F98FC7-0CDE-461A-9ACF-CC3264896ECE,Q18918145,,,,,,,,,5C4061A3-639D-4C55-8090-B3795F24183C,Q1860,6A7663A5-5C73-450C-B96A-CAA82D7531C7,da3c5dac-e9fa-492b-bc52-be86c3247aae,5,Q1069725,,,,,,,,,,,,,,,,,7B5F6EE8-A4CC-40EE-99BD-8A70A7827D4F,04f1dbe2-39b6-4cff-9a4c-f1751bee624b,2006-00-00T00:00:00Z,9,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,baacd42d-b5e0-4d27-9f57-46a4ef9e67dc,2022-12-09T00:00:00Z,11,D62882E0-71FA-43A1-8934-974BB3E758D0,Teaching Black Preaching: Homiletic Instruction as Pre-Encounter,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,5631a814-b3f3-4247-9421-776f4814a43e,2022-12-09T00:00:00Z,11,F610A723-3488-46DF-A991-DBDADB4145A9,Q96758104,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,72e1c59b-246b-468d-92ac-98cc2fb3d727,2022-12-09T00:00:00Z,11,40CA4204-4495-480A-8F28-03F9D2129B4E,10,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,850937cf-df43-441c-93d4-c544e58c44f5,2022-12-09T00:00:00Z,11,708E26A3-73EC-465A-8E97-AD1A9C56E068,22-26,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,8e8679fc-1190-4f20-a5f5-9ee7dab3c4ef,2022-12-09T00:00:00Z,11,9B3369CC-59A3-4631-BB8F-A337D7D5C4A9,1,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,3cc5cd7b-2012-4acc-b05c-1ba9e6b86014,2022-12-09T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q115649464,EBNE9N3Q,Hope in pastoral care and counseling,journal article,86B6A653-0A3B-4E0A-A563-D4AC51DE7321,Q18918145,,,,,,,,,672EA36C-F681-4595-AFFD-6E9D22B932BF,Q1860,BC72684D-825D-4CA7-96A2-651356A5CB23,20096ab1-e940-4140-a597-6dcd77ceea09,2,Q1069725,,,,,,,,,,,,,,,,,C7D7A53B-08B8-4543-8F0B-4C5636C45184,e3e73829-4c43-49f9-b727-a46813caa12e,1996-00-00T00:00:00Z,9,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,bb5eb507-508b-44ee-8a5c-74b146509c0a,2022-12-09T00:00:00Z,11,4330C5D2-79FB-4C0D-ADE4-80E165FCADBA,Hope in pastoral care and counseling,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,db6e6091-5841-4646-8cad-ff11449e6e69,2022-12-09T00:00:00Z,11,FA923BAA-7CBC-40FE-82EE-D2BA923795E7,Q15816598,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,93f39e0e-c06d-4b93-ac11-8dc10c119f4d,2022-12-09T00:00:00Z,11,D1F343FB-5926-4FBD-82DE-DAE2E418AAAA,21,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,fad1cd56-6e48-48c0-88a9-b42dec8bcd6b,2022-12-09T00:00:00Z,11,E79023D9-51EB-4758-B10C-8EC5FD5B0351,54-55,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,bf89c535-1dcc-41ae-ae06-d9bb16fb905b,2022-12-09T00:00:00Z,11,EF7B2DF3-FB4E-4142-B7FC-1C5EE1C1829F,2,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,b9c5815e-c528-4f63-91e7-f193bcc6ab32,2022-12-09T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q115649465,853WVCND,Faithful change: the personal and public challenges of postmodern life,journal article,49D93804-60C5-49D4-B35B-F20B58397FF4,Q18918145,,,,,,,,,D21BDEBA-B09D-45E3-BE3F-A6322BA22744,Q1860,232D92E2-413E-4C57-85ED-CE243E9DF710,9f1c61ec-3471-4e23-82f2-c3105a8240fa,3,Q1069725,,,,,,,,,,,,,,,,,11A5A8F4-365E-40A1-99E7-E398F92E2274,8859b9f7-db23-4420-a3ae-a8dd84d7ad63,1999-00-00T00:00:00Z,9,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,bb239702-f853-4ee1-8fea-1e7e3048116f,2022-12-09T00:00:00Z,11,081436C3-2899-4903-BF2E-8D451A236CE0,Faithful change: the personal and public challenges of postmodern life,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,45042308-c59e-4a29-ab8a-da31c338968a,2022-12-09T00:00:00Z,11,8DD1C1C5-8E4D-480D-B377-9B48D5324F88,Q15710071,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,a5486e08-0bca-4b7b-8c76-67e2ba216a58,2022-12-09T00:00:00Z,11,7F3890F1-FAC3-46FC-9976-4F2487F4ACCE,67,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,d32a991b-e424-4e2f-8410-450749bac50d,2022-12-09T00:00:00Z,11,48F06739-BB14-424C-8AD4-51EE56505371,211-213,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,8a2eb748-900d-4268-9561-cce88690c110,2022-12-09T00:00:00Z,11,27052901-73F0-4A27-A911-BD0366621872,1,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,04453808-8681-4215-af08-d362a6dfeb07,2022-12-09T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q115649467,CT5NZ8DV,Another day's journey: Black churches confronting the American crisis,journal article,8F3DEC72-B285-430E-91E1-5C0289243141,Q18918145,,,,,,,,,76F511CD-A867-41C7-B31C-5C48FA535E47,Q1860,6A115800-CB31-4569-AC36-74B6D315AC57,bd7b4208-761d-4152-897c-ffc75ace1266,2,Q1069725,,,,,,,,,,,,,,,,,D56EBFE1-467C-4C9B-AFD2-86794FCA3889,c3b0b217-532f-458e-b84c-2da73c3ee9ed,1999-00-00T00:00:00Z,9,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,ed33d296-5e0b-4d73-ae38-059ec6f7ab94,2022-12-09T00:00:00Z,11,3464B742-38A3-477F-9633-DC804B7C92ED,Another day's journey: Black churches confronting the American crisis,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,a90e2052-267e-4b3a-a833-e7c73a976230,2022-12-09T00:00:00Z,11,70600410-16E8-447A-8066-0AEB011C163D,Q15816598,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,027dcf96-c9c3-4363-a38f-607c3c998a90,2022-12-09T00:00:00Z,11,80A89F29-BE2B-41FF-A4F8-884D8174889A,24,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,d4c4ef09-a78c-483b-a566-a27fe759d4bc,2022-12-09T00:00:00Z,11,71AE2885-D182-4399-BD9E-8A7C6FBF142D,59-60,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,75c8df95-1538-481e-bb99-7ac999e446a2,2022-12-09T00:00:00Z,11,02991E39-4851-4113-A253-16F06A2A7866,1,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,afa430dc-a457-48fd-bc40-802cf9c2bf1b,2022-12-09T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
